"bezeichnungKt","quartierid","beobachtungid","artennameDeutsch","quartierlink","beobachtunglink","qex","inaktiv","verwaist","x_LV95","y_LV95",
"","","150583","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150583","","","","2642509","1250178"
"","","150584","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150584","","","","2642509","1250178"
"","","150585","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150585","","","","2629426","1243048"
"","","150586","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150586","","","","2609817","1237398"
"","","150587","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150587","","","","2609817","1237398"
"","","150588","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150588","","","","2618053","1241346"
"","","150589","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150589","","","","2618053","1241346"
"","","150590","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150590","","","","2618053","1241346"
"","","150591","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150591","","","","2617251","1240870"
"","","150592","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150592","","","","2623861","1237701"
"","","150593","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150593","","","","2623861","1237701"
"","","150594","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150594","","","","2623861","1237701"
"","","150595","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150595","","","","2623861","1237701"
"","","150596","Bart-/Brandtfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150596","","","","2623861","1237701"
